F5DQ,20240209,17011.61,17011.61,17011.61,17011.61,309500
F5DR,20240209,368.66,368.66,368.66,368.66,3100
F5DS,20240209,672.51,672.51,672.51,672.51,6400
F5DT,20240209,767.84,767.84,767.84,767.84,2300
F5DU,20240209,304.44,304.44,304.44,304.44,327400
F5DV,20240209,23056.93,23056.93,23056.93,23056.93,385600
F5DW,20240209,4832.95,4832.95,4832.95,4832.95,2200
F5DX,20240209,23361.37,23361.37,23361.37,23361.37,537500
F5DY,20240209,2683.81,2683.81,2683.81,2683.81,5200
F5DZ,20240209,21076.46,21076.46,21076.46,21076.46,267700
F5HA,20240209,49.53,49.53,49.53,49.53,20900
F5HB,20240209,301.81,301.81,301.81,301.81,2800
F5HC,20240209,1915.06,1915.06,1915.06,1915.06,193700
F5HF,20240209,1093.91,1093.91,1093.91,1093.91,7200
F5HG,20240209,23631.01,23631.01,23631.01,23631.01,100400
F5HH,20240209,29235.06,29235.06,29235.06,29235.06,379100
F5HI,20240209,851.51,851.51,851.51,851.51,7800
F5HJ,20240209,57.67,57.67,57.67,57.67,3000
F5HK,20240209,7757.26,7757.26,7757.26,7757.26,6400
F5HL,20240209,544.6,544.6,544.6,544.6,333800
F5HN,20240209,11669.37,11669.37,11669.37,11669.37,207000
F5HO,20240209,15575.07,15575.07,15575.07,15575.07,10100
F5HP,20240209,20970.16,20970.16,20970.16,20970.16,50300
F5HQ,20240209,18060.76,18060.76,18060.76,18060.76,309500
F5HR,20240209,491.18,491.18,491.18,491.18,3100
F5HS,20240209,1465.65,1465.65,1465.65,1465.65,6400
F5HT,20240209,920.07,920.07,920.07,920.07,2300
F5HU,20240209,435.7,435.7,435.7,435.7,327400
F5HV,20240209,29343.96,29343.96,29343.96,29343.96,385600
F5HW,20240209,5198.72,5198.72,5198.72,5198.72,2200
F5HX,20240209,29779.67,29779.67,29779.67,29779.67,537500
F5HY,20240209,2832.34,2832.34,2832.34,2832.34,5200
F5HZ,20240209,25503.45,25503.45,25503.45,25503.45,267700
F5LA,20240209,17.44,17.44,17.44,17.44,20900
F5LB,20240209,106.49,106.49,106.49,106.49,2800
F5LC,20240209,179.81,179.81,179.81,179.81,193700
F5LF,20240209,195.6,195.6,195.6,195.6,7200
F5LG,20240209,4252.55,4252.55,4252.55,4252.55,100400
F5LH,20240209,5912.18,5912.18,5912.18,5912.18,379100
F5LI,20240209,474.61,474.61,474.61,474.61,7800
F5LJ,20240209,50.04,50.04,50.04,50.04,3000
F5LK,20240209,38.54,38.54,38.54,38.54,6400
F5LL,20240209,506.11,506.11,506.11,506.11,333800
F5LM,20240209,1336.6,1336.6,1336.6,1336.6,3800
F5LN,20240209,5351.7,5351.7,5351.7,5351.7,207000
F5LO,20240209,2637.2,2637.2,2637.2,2637.2,10100
F5LP,20240209,3784.14,3784.14,3784.14,3784.14,50300
F5LQ,20240209,1049.15,1049.15,1049.15,1049.15,309500
F5LR,20240209,122.52,122.52,122.52,122.52,3100
F5LS,20240209,793.14,793.14,793.14,793.14,6400
F5LT,20240209,152.23,152.23,152.23,152.23,2300
F5LU,20240209,131.26,131.26,131.26,131.26,327400
F5LV,20240209,6287.03,6287.03,6287.03,6287.03,385600
F5LW,20240209,365.77,365.77,365.77,365.77,2200
F5LX,20240209,6418.3,6418.3,6418.3,6418.3,537500
F5LY,20240209,148.53,148.53,148.53,148.53,5200
F5LZ,20240209,4426.99,4426.99,4426.99,4426.99,267700
F6DA,20240209,-3.62,-3.62,-3.62,-3.62,20900
F6DB,20240209,80.12,80.12,80.12,80.12,2800
F6DC,20240209,484.4,484.4,484.4,484.4,193700
F6DG,20240209,11510.62,11510.62,11510.62,11510.62,100400
F6DH,20240209,14226.29,14226.29,14226.29,14226.29,379100
F6DJ,20240209,-33.68,-33.68,-33.68,-33.68,3000
F6DL,20240209,79.95,79.95,79.95,79.95,333800
F6DM,20240209,-15.89,-15.89,-15.89,-15.89,3800
F6DN,20240209,5285.6,5285.6,5285.6,5285.6,207000
F6DO,20240209,7853.08,7853.08,7853.08,7853.08,10100
F6DP,20240209,10125.27,10125.27,10125.27,10125.27,50300
F6DQ,20240209,9024.27,9024.27,9024.27,9024.27,309500
F6DS,20240209,923.74,923.74,923.74,923.74,6400
F6DT,20240209,-67.2,-67.2,-67.2,-67.2,2300
F6DU,20240209,53.55,53.55,53.55,53.55,327400
F6DV,20240209,14252.68,14252.68,14252.68,14252.68,385600
F6DX,20240209,14306.24,14306.24,14306.24,14306.24,537500
F6DZ,20240209,11991.8,11991.8,11991.8,11991.8,267700
F6HA,20240209,1.35,1.35,1.35,1.35,20900
F6HB,20240209,106.18,106.18,106.18,106.18,2800
F6HC,20240209,506.27,506.27,506.27,506.27,193700
F6HF,20240209,229.44,229.44,229.44,229.44,7200
F6HG,20240209,11753.42,11753.42,11753.42,11753.42,100400
F6HH,20240209,14669.02,14669.02,14669.02,14669.02,379100
F6HI,20240209,498.82,498.82,498.82,498.82,7800
F6HK,20240209,6484.55,6484.55,6484.55,6484.55,6400
F6HL,20240209,157.45,157.45,157.45,157.45,333800
F6HN,20240209,5643.91,5643.91,5643.91,5643.91,207000
F6HO,20240209,7978.56,7978.56,7978.56,7978.56,10100
F6HP,20240209,10359.9,10359.9,10359.9,10359.9,50300
F6HQ,20240209,9181.22,9181.22,9181.22,9181.22,309500
F6HR,20240209,47.93,47.93,47.93,47.93,3100
F6HS,20240209,1015.53,1015.53,1015.53,1015.53,6400
F6HU,20240209,55.49,55.49,55.49,55.49,327400
F6HV,20240209,14770.98,14770.98,14770.98,14770.98,385600
F6HX,20240209,14826.48,14826.48,14826.48,14826.48,537500
F6HY,20240209,1977.43,1977.43,1977.43,1977.43,5200
F6HZ,20240209,12256.18,12256.18,12256.18,12256.18,267700
F6LA,20240209,4.97,4.97,4.97,4.97,20900
F6LB,20240209,26.06,26.06,26.06,26.06,2800
F6LC,20240209,21.87,21.87,21.87,21.87,193700
F6LG,20240209,242.8,242.8,242.8,242.8,100400
F6LH,20240209,442.73,442.73,442.73,442.73,379100
F6LJ,20240209,33.68,33.68,33.68,33.68,3000
F6LL,20240209,77.5,77.5,77.5,77.5,333800
F6LM,20240209,15.89,15.89,15.89,15.89,3800
F6LN,20240209,358.31,358.31,358.31,358.31,207000
F6LO,20240209,125.48,125.48,125.48,125.48,10100
F6LP,20240209,234.63,234.63,234.63,234.63,50300
F6LQ,20240209,156.95,156.95,156.95,156.95,309500
F6LS,20240209,91.79,91.79,91.79,91.79,6400
F6LT,20240209,67.2,67.2,67.2,67.2,2300
F6LU,20240209,1.94,1.94,1.94,1.94,327400
F6LV,20240209,518.3,518.3,518.3,518.3,385600
F6LX,20240209,520.24,520.24,520.24,520.24,537500
F6LZ,20240209,264.38,264.38,264.38,264.38,267700
FADA,20240209,-3.78,-3.78,-3.78,-3.78,20900
FADB,20240209,80.12,80.12,80.12,80.12,2800
FADC,20240209,414.19,414.19,414.19,414.19,193700
FADG,20240209,11429.7,11429.7,11429.7,11429.7,100400
FADH,20240209,14172.12,14172.12,14172.12,14172.12,379100
FADJ,20240209,-33.68,-33.68,-33.68,-33.68,3000
FADL,20240209,83.78,83.78,83.78,83.78,333800
FADM,20240209,-15.89,-15.89,-15.89,-15.89,3800
FADN,20240209,5340.93,5340.93,5340.93,5340.93,207000
FADO,20240209,7853.08,7853.08,7853.08,7853.08,10100
FADP,20240209,10131.88,10131.88,10131.88,10131.88,50300
FADQ,20240209,8918.77,8918.77,8918.77,8918.77,309500
FADS,20240209,923.74,923.74,923.74,923.74,6400
FADU,20240209,49.2,49.2,49.2,49.2,327400
FADV,20240209,14206.7,14206.7,14206.7,14206.7,385600
FADX,20240209,14255.91,14255.91,14255.91,14255.91,537500
FADZ,20240209,11842.31,11842.31,11842.31,11842.31,267700
FAHA,20240209,1.14,1.14,1.14,1.14,20900
FAHB,20240209,106.18,106.18,106.18,106.18,2800
FAHC,20240209,433.09,433.09,433.09,433.09,193700
FAHF,20240209,229.44,229.44,229.44,229.44,7200
FAHG,20240209,11599.86,11599.86,11599.86,11599.86,100400
FAHH,20240209,14460.35,14460.35,14460.35,14460.35,379100
FAHI,20240209,498.82,498.82,498.82,498.82,7800
FAHK,20240209,6456.33,6456.33,6456.33,6456.33,6400
FAHL,20240209,124.72,124.72,124.72,124.72,333800
FAHN,20240209,5509.01,5509.01,5509.01,5509.01,207000
FAHO,20240209,7978.56,7978.56,7978.56,7978.56,10100
FAHP,20240209,10299.31,10299.31,10299.31,10299.31,50300
FAHQ,20240209,9074.93,9074.93,9074.93,9074.93,309500
FAHR,20240209,47.93,47.93,47.93,47.93,3100
FAHS,20240209,1015.53,1015.53,1015.53,1015.53,6400
FAHU,20240209,50.56,50.56,50.56,50.56,327400
FAHV,20240209,14534.51,14534.51,14534.51,14534.51,385600
FAHX,20240209,14585.08,14585.08,14585.08,14585.08,537500
FAHY,20240209,1945.04,1945.04,1945.04,1945.04,5200
FAHZ,20240209,12031.08,12031.08,12031.08,12031.08,267700
FALA,20240209,4.92,4.92,4.92,4.92,20900
FALB,20240209,26.06,26.06,26.06,26.06,2800
FALC,20240209,18.9,18.9,18.9,18.9,193700
FALG,20240209,170.16,170.16,170.16,170.16,100400
FALH,20240209,288.23,288.23,288.23,288.23,379100
FALJ,20240209,33.68,33.68,33.68,33.68,3000
FALL,20240209,40.94,40.94,40.94,40.94,333800
FALM,20240209,15.89,15.89,15.89,15.89,3800
FALN,20240209,168.08,168.08,168.08,168.08,207000
FALO,20240209,125.48,125.48,125.48,125.48,10100
FALP,20240209,167.43,167.43,167.43,167.43,50300
FALQ,20240209,156.16,156.16,156.16,156.16,309500
FALS,20240209,91.79,91.79,91.79,91.79,6400
FALU,20240209,1.36,1.36,1.36,1.36,327400
FALV,20240209,327.81,327.81,327.81,327.81,385600
FALX,20240209,329.17,329.17,329.17,329.17,537500
FALZ,20240209,188.77,188.77,188.77,188.77,267700
FYDA,20240209,-9.95,-9.95,-9.95,-9.95,20900
FYDB,20240209,99.88,99.88,99.88,99.88,2800
FYDC,20240209,592.61,592.61,592.61,592.61,193700
FYDF,20240209,181.65,181.65,181.65,181.65,7200
FYDG,20240209,11456.27,11456.27,11456.27,11456.27,100400
FYDH,20240209,14122.33,14122.33,14122.33,14122.33,379100
FYDI,20240209,465.98,465.98,465.98,465.98,7800
FYDJ,20240209,-33.68,-33.68,-33.68,-33.68,3000
FYDL,20240209,-64.95,-64.95,-64.95,-64.95,333800
FYDM,20240209,-176.42,-176.42,-176.42,-176.42,3800
FYDN,20240209,4957.55,4957.55,4957.55,4957.55,207000
FYDO,20240209,8042.78,8042.78,8042.78,8042.78,10100
FYDP,20240209,10130.01,10130.01,10130.01,10130.01,50300
FYDQ,20240209,9109.79,9109.79,9109.79,9109.79,309500
FYDR,20240209,-62.14,-62.14,-62.14,-62.14,3100
FYDS,20240209,915.87,915.87,915.87,915.87,6400
FYDT,20240209,266.63,266.63,266.63,266.63,2300
FYDU,20240209,71.94,71.94,71.94,71.94,327400
FYDV,20240209,13985.44,13985.44,13985.44,13985.44,385600
FYDW,20240209,-40.79,-40.79,-40.79,-40.79,2200
FYDX,20240209,14057.38,14057.38,14057.38,14057.38,537500
FYDY,20240209,1921.09,1921.09,1921.09,1921.09,5200
FYDZ,20240209,12045.26,12045.26,12045.26,12045.26,267700
FYHA,20240209,2.18,2.18,2.18,2.18,20900
FYHB,20240209,185.97,185.97,185.97,185.97,2800
FYHC,20240209,702.58,702.58,702.58,702.58,193700
FYHF,20240209,229.44,229.44,229.44,229.44,7200
FYHG,20240209,12581.46,12581.46,12581.46,12581.46,100400
FYHH,20240209,15998.69,15998.69,15998.69,15998.69,379100
FYHI,20240209,531.14,531.14,531.14,531.14,7800
FYHK,20240209,6591.93,6591.93,6591.93,6591.93,6400
FYHL,20240209,202.64,202.64,202.64,202.64,333800
FYHN,20240209,6616.9,6616.9,6616.9,6616.9,207000
FYHO,20240209,8263.69,8263.69,8263.69,8263.69,10100
FYHP,20240209,10992.25,10992.25,10992.25,10992.25,50300
FYHQ,20240209,9582.25,9582.25,9582.25,9582.25,309500
FYHR,20240209,47.93,47.93,47.93,47.93,3100
FYHS,20240209,1040.99,1040.99,1040.99,1040.99,6400
FYHT,20240209,333.83,333.83,333.83,333.83,2300
FYHU,20240209,107.12,107.12,107.12,107.12,327400
FYHV,20240209,16094.21,16094.21,16094.21,16094.21,385600
FYHW,20240209,37.59,37.59,37.59,37.59,2200
FYHX,20240209,16201.34,16201.34,16201.34,16201.34,537500
FYHY,20240209,1993.39,1993.39,1993.39,1993.39,5200
FYHZ,20240209,13277.23,13277.23,13277.23,13277.23,267700
FYLA,20240209,12.13,12.13,12.13,12.13,20900
FYLB,20240209,86.09,86.09,86.09,86.09,2800
FYLC,20240209,109.97,109.97,109.97,109.97,193700
FYLF,20240209,47.79,47.79,47.79,47.79,7200
FYLG,20240209,1125.19,1125.19,1125.19,1125.19,100400
FYLH,20240209,1876.36,1876.36,1876.36,1876.36,379100
FYLI,20240209,65.16,65.16,65.16,65.16,7800
FYLJ,20240209,33.68,33.68,33.68,33.68,3000
FYLL,20240209,267.59,267.59,267.59,267.59,333800
FYLM,20240209,176.42,176.42,176.42,176.42,3800
FYLN,20240209,1659.35,1659.35,1659.35,1659.35,207000
FYLO,20240209,220.91,220.91,220.91,220.91,10100
FYLP,20240209,862.24,862.24,862.24,862.24,50300
FYLQ,20240209,472.46,472.46,472.46,472.46,309500
FYLR,20240209,110.07,110.07,110.07,110.07,3100
FYLS,20240209,125.12,125.12,125.12,125.12,6400
FYLT,20240209,67.2,67.2,67.2,67.2,2300
FYLU,20240209,35.18,35.18,35.18,35.18,327400
FYLV,20240209,2108.77,2108.77,2108.77,2108.77,385600
FYLW,20240209,78.38,78.38,78.38,78.38,2200
FYLX,20240209,2143.96,2143.96,2143.96,2143.96,537500
FYLY,20240209,72.3,72.3,72.3,72.3,5200
FYLZ,20240209,1231.97,1231.97,1231.97,1231.97,267700
G1DA,20240209,226.53,226.53,226.53,226.53,60200
G1DB,20240209,599.39,599.39,599.39,599.39,40100
G1DC,20240209,8224.29,8224.29,8224.29,8224.29,10100
G1DD,20240209,3794.32,3794.32,3794.32,3794.32,3000
G1DE,20240209,3840.44,3840.44,3840.44,3840.44,6500
G1DG,20240209,-33.68,-33.68,-33.68,-33.68,1500
G1DO,20240209,9241.15,9241.15,9241.15,9241.15,97500
G1DV,20240209,9268.26,9268.26,9268.26,9268.26,31600
G1DY,20240209,1321.39,1321.39,1321.39,1321.39,44400
G1DZ,20240209,10142.04,10142.04,10142.04,10142.04,22700
G1HA,20240209,284.96,284.96,284.96,284.96,60200
G1HB,20240209,776.15,776.15,776.15,776.15,40100
G1HC,20240209,8495.89,8495.89,8495.89,8495.89,10100
G1HD,20240209,3845.63,3845.63,3845.63,3845.63,3000
G1HE,20240209,3925.43,3925.43,3925.43,3925.43,6500
G1HF,20240209,79.79,79.79,79.79,79.79,2000
G1HO,20240209,9680.83,9680.83,9680.83,9680.83,97500
G1HV,20240209,10010.7,10010.7,10010.7,10010.7,31600
G1HY,20240209,2261.73,2261.73,2261.73,2261.73,44400
G1HZ,20240209,10344.25,10344.25,10344.25,10344.25,22700
G1LA,20240209,58.43,58.43,58.43,58.43,60200
G1LB,20240209,176.76,176.76,176.76,176.76,40100
G1LC,20240209,271.6,271.6,271.6,271.6,10100
G1LD,20240209,51.31,51.31,51.31,51.31,3000
G1LE,20240209,84.99,84.99,84.99,84.99,6500
G1LG,20240209,33.68,33.68,33.68,33.68,1500
G1LO,20240209,439.68,439.68,439.68,439.68,97500
G1LV,20240209,742.44,742.44,742.44,742.44,31600
G1LY,20240209,940.34,940.34,940.34,940.34,44400
G1LZ,20240209,202.21,202.21,202.21,202.21,22700
G3DA,20240209,173.62,173.62,173.62,173.62,60200
G3DB,20240209,606,606,606,606,40100
G3DC,20240209,8179.35,8179.35,8179.35,8179.35,10100
G3DE,20240209,3891.75,3891.75,3891.75,3891.75,6500
G3DG,20240209,-33.68,-33.68,-33.68,-33.68,1500
G3DO,20240209,8978.79,8978.79,8978.79,8978.79,97500
G3DV,20240209,9495.63,9495.63,9495.63,9495.63,31600
G3DY,20240209,1508.21,1508.21,1508.21,1508.21,44400
G3DZ,20240209,9856.14,9856.14,9856.14,9856.14,22700
G3HA,20240209,191.66,191.66,191.66,191.66,60200
G3HB,20240209,635.6,635.6,635.6,635.6,40100
G3HC,20240209,8328.33,8328.33,8328.33,8328.33,10100
G3HD,20240209,3845.63,3845.63,3845.63,3845.63,3000
G3HE,20240209,3925.43,3925.43,3925.43,3925.43,6500
G3HF,20240209,79.79,79.79,79.79,79.79,2000
G3HO,20240209,9161.9,9161.9,9161.9,9161.9,97500
G3HV,20240209,9802.27,9802.27,9802.27,9802.27,31600
G3HY,20240209,1828.7,1828.7,1828.7,1828.7,44400
G3HZ,20240209,9885.88,9885.88,9885.88,9885.88,22700
G3LA,20240209,18.04,18.04,18.04,18.04,60200
G3LB,20240209,29.6,29.6,29.6,29.6,40100
G3LC,20240209,148.98,148.98,148.98,148.98,10100
G3LE,20240209,33.68,33.68,33.68,33.68,6500
G3LG,20240209,33.68,33.68,33.68,33.68,1500
G3LO,20240209,183.11,183.11,183.11,183.11,97500
G3LV,20240209,306.64,306.64,306.64,306.64,31600
G3LY,20240209,320.49,320.49,320.49,320.49,44400
G3LZ,20240209,29.74,29.74,29.74,29.74,22700
G5DA,20240209,646.12,646.12,646.12,646.12,60200
G5DB,20240209,1223.06,1223.06,1223.06,1223.06,40100
G5DC,20240209,14679.51,14679.51,14679.51,14679.51,10100
G5DD,20240209,2873.34,2873.34,2873.34,2873.34,3000
G5DE,20240209,3047.25,3047.25,3047.25,3047.25,6500
G5DG,20240209,4.78,4.78,4.78,4.78,1500
G5DO,20240209,16780.47,16780.47,16780.47,16780.47,97500
G5DV,20240209,13780.95,13780.95,13780.95,13780.95,31600
G5DY,20240209,2588.65,2588.65,2588.65,2588.65,44400
G5DZ,20240209,15668.55,15668.55,15668.55,15668.55,22700
G5HA,20240209,728.45,728.45,728.45,728.45,60200
G5HB,20240209,1464.7,1464.7,1464.7,1464.7,40100
G5HC,20240209,15333.78,15333.78,15333.78,15333.78,10100
G5HD,20240209,4198.9,4198.9,4198.9,4198.9,3000
G5HE,20240209,4406.5,4406.5,4406.5,4406.5,6500
G5HF,20240209,169.13,169.13,169.13,169.13,2000
G5HG,20240209,38.46,38.46,38.46,38.46,1500
G5HO,20240209,17731.6,17731.6,17731.6,17731.6,97500
G5HV,20240209,16816.28,16816.28,16816.28,16816.28,31600
G5HY,20240209,6273.99,6273.99,6273.99,6273.99,44400
G5HZ,20240209,17685.95,17685.95,17685.95,17685.95,22700
G5LA,20240209,82.33,82.33,82.33,82.33,60200
G5LB,20240209,241.64,241.64,241.64,241.64,40100
G5LC,20240209,654.27,654.27,654.27,654.27,10100
G5LD,20240209,1325.56,1325.56,1325.56,1325.56,3000
G5LE,20240209,1359.25,1359.25,1359.25,1359.25,6500
G5LG,20240209,33.68,33.68,33.68,33.68,1500
G5LO,20240209,951.13,951.13,951.13,951.13,97500
G5LV,20240209,3035.33,3035.33,3035.33,3035.33,31600
G5LY,20240209,3685.34,3685.34,3685.34,3685.34,44400
G5LZ,20240209,2017.4,2017.4,2017.4,2017.4,22700
G6DA,20240209,171.38,171.38,171.38,171.38,60200
G6DB,20240209,554.64,554.64,554.64,554.64,40100
G6DC,20240209,8202.85,8202.85,8202.85,8202.85,10100
G6DE,20240209,3606.62,3606.62,3606.62,3606.62,6500
G6DG,20240209,-33.68,-33.68,-33.68,-33.68,1500
G6DO,20240209,8966.49,8966.49,8966.49,8966.49,97500
G6DV,20240209,9175.12,9175.12,9175.12,9175.12,31600
G6DY,20240209,1183.72,1183.72,1183.72,1183.72,44400
G6DZ,20240209,9810.73,9810.73,9810.73,9810.73,22700
G6HA,20240209,180.37,180.37,180.37,180.37,60200
G6HB,20240209,566.57,566.57,566.57,566.57,40100
G6HC,20240209,8328.33,8328.33,8328.33,8328.33,10100
G6HD,20240209,3560.51,3560.51,3560.51,3560.51,3000
G6HE,20240209,3640.3,3640.3,3640.3,3640.3,6500
G6HF,20240209,79.79,79.79,79.79,79.79,2000
G6HO,20240209,9097.04,9097.04,9097.04,9097.04,97500
G6HV,20240209,9409.75,9409.75,9409.75,9409.75,31600
G6HY,20240209,1418.35,1418.35,1418.35,1418.35,44400
G6HZ,20240209,9826.62,9826.62,9826.62,9826.62,22700
G6LA,20240209,8.99,8.99,8.99,8.99,60200
G6LB,20240209,11.93,11.93,11.93,11.93,40100
G6LC,20240209,125.48,125.48,125.48,125.48,10100
G6LE,20240209,33.68,33.68,33.68,33.68,6500
G6LG,20240209,33.68,33.68,33.68,33.68,1500
G6LO,20240209,130.55,130.55,130.55,130.55,97500
G6LV,20240209,234.63,234.63,234.63,234.63,31600
G6LY,20240209,234.63,234.63,234.63,234.63,44400
G6LZ,20240209,15.89,15.89,15.89,15.89,22700
GADA,20240209,146.83,146.83,146.83,146.83,60200
GADB,20240209,506.38,506.38,506.38,506.38,40100
GADC,20240209,8202.85,8202.85,8202.85,8202.85,10100
GADE,20240209,3606.62,3606.62,3606.62,3606.62,6500
GADG,20240209,-33.68,-33.68,-33.68,-33.68,1500
GADO,20240209,8879.73,8879.73,8879.73,8879.73,97500
GADV,20240209,9207.1,9207.1,9207.1,9207.1,31600
GADY,20240209,1190.32,1190.32,1190.32,1190.32,44400
GADZ,20240209,9785.35,9785.35,9785.35,9785.35,22700
GAHA,20240209,155.82,155.82,155.82,155.82,60200
GAHB,20240209,512.87,512.87,512.87,512.87,40100
GAHC,20240209,8328.33,8328.33,8328.33,8328.33,10100
GAHD,20240209,3560.51,3560.51,3560.51,3560.51,3000
GAHE,20240209,3640.3,3640.3,3640.3,3640.3,6500
GAHF,20240209,79.79,79.79,79.79,79.79,2000
GAHO,20240209,9010.28,9010.28,9010.28,9010.28,97500
GAHV,20240209,9374.53,9374.53,9374.53,9374.53,31600
GAHY,20240209,1357.75,1357.75,1357.75,1357.75,44400
GAHZ,20240209,9801.24,9801.24,9801.24,9801.24,22700
GALA,20240209,8.99,8.99,8.99,8.99,60200
GALB,20240209,6.49,6.49,6.49,6.49,40100
GALC,20240209,125.48,125.48,125.48,125.48,10100
GALE,20240209,33.68,33.68,33.68,33.68,6500
GALG,20240209,33.68,33.68,33.68,33.68,1500
GALO,20240209,130.55,130.55,130.55,130.55,97500
GALV,20240209,167.43,167.43,167.43,167.43,31600
GALY,20240209,167.43,167.43,167.43,167.43,44400
GALZ,20240209,15.89,15.89,15.89,15.89,22700
GMI,20240209,27.33,27.33,26.82,27.01,0
GNX,20240209,556.19,560.86,554.32,558.99,0
GYDA,20240209,173.08,173.08,173.08,173.08,60200
GYDB,20240209,595.75,595.75,595.75,595.75,40100
GYDC,20240209,8189.49,8189.49,8189.49,8189.49,10100
GYDD,20240209,3794.32,3794.32,3794.32,3794.32,3000
GYDE,20240209,3840.44,3840.44,3840.44,3840.44,6500
GYDG,20240209,-33.68,-33.68,-33.68,-33.68,1500
GYDO,20240209,9059.21,9059.21,9059.21,9059.21,97500
GYDV,20240209,9285.68,9285.68,9285.68,9285.68,31600
GYDY,20240209,1243.62,1243.62,1243.62,1243.62,44400
GYDZ,20240209,9900.02,9900.02,9900.02,9900.02,22700
GYHA,20240209,231.51,231.51,231.51,231.51,60200
GYHB,20240209,727.01,727.01,727.01,727.01,40100
GYHC,20240209,8461.09,8461.09,8461.09,8461.09,10100
GYHD,20240209,3845.63,3845.63,3845.63,3845.63,3000
GYHE,20240209,3925.43,3925.43,3925.43,3925.43,6500
GYHF,20240209,79.79,79.79,79.79,79.79,2000
GYHO,20240209,9471.08,9471.08,9471.08,9471.08,97500
GYHV,20240209,9915.12,9915.12,9915.12,9915.12,31600
GYHY,20240209,2050.7,2050.7,2050.7,2050.7,44400
GYHZ,20240209,10081.98,10081.98,10081.98,10081.98,22700
GYLA,20240209,58.43,58.43,58.43,58.43,60200
GYLB,20240209,131.26,131.26,131.26,131.26,40100
GYLC,20240209,271.6,271.6,271.6,271.6,10100
GYLD,20240209,51.31,51.31,51.31,51.31,3000
GYLE,20240209,84.99,84.99,84.99,84.99,6500
GYLG,20240209,33.68,33.68,33.68,33.68,1500
GYLO,20240209,411.87,411.87,411.87,411.87,97500
GYLV,20240209,629.44,629.44,629.44,629.44,31600
GYLY,20240209,807.08,807.08,807.08,807.08,44400
GYLZ,20240209,181.96,181.96,181.96,181.96,22700
HGX,20240209,658.28,658.77,651.55,657.51,0
HIGA,20240209,2,2,2,2,0
HIGC,20240209,5,5,5,5,0
HIGD,20240209,0.01,0.01,0.01,0.01,0
HIGE,20240209,803,803,803,803,0
HIGN,20240209,140,140,140,140,0
HIGQ,20240209,150,150,150,150,0
HIGS,20240209,25,25,25,25,0
HIGU,20240209,158,158,158,158,0
HIGV,20240209,2,2,2,2,0
HLCD,20240209,1266,1266,1266,1266,0
HLUS,20240209,5375,5375,5375,5375,0
HSCE,20240209,5300.43,5311.76,5226.72,5306.79,0
HSI,20240209,15709.3,15754.01,15531.03,15746.58,0
HUI,20240209,212.91,212.91,209.56,211,0
HVX,20240209,150.37,151.31,150.27,151.29,0
IDX,20240209,2790.65,2809.69,2786.21,2808.47,662549700
INDS,20240209,9513.08,9623.45,9510.44,9608.04,0
INSR,20240209,13195,13366.64,13174.6,13360.85,0
IQX,20240209,6434.73,6447.92,6411,6444.52,0
IQZ,20240209,15630.38,15753.27,15592.21,15744.77,0
IVX,20240209,1731.77,1733.04,1724.58,1732.44,0
IXB,20240209,880.18,883.6,876.77,883.59,0
IXCO,20240209,14271.76,14430.68,14240.56,14415.84,0
IXE,20240209,890.44,894.9,875.03,876.18,0
IXF,20240209,5092.94,5134.82,5074.53,5134.33,0
IXHC,20240209,983.99,987.14,981.48,985.91,0
IXI,20240209,1178.58,1179.8,1173.2,1179.58,0
IXM,20240209,479.45,481.37,478.13,481.19,0
IXR,20240209,742.76,742.76,735.89,737.25,0
IXTC,20240209,397.78,402.17,397.62,401.84,0
IXU,20240209,605.67,609.86,604.39,609.56,0
IXV,20240209,1455.4,1457.5,1450.14,1454.97,0
IXY,20240209,1801.71,1820.03,1799.01,1817.03,0
KDX,20240209,84.02,84.39,83.48,84.38,0
KIX,20240209,454.96,458.6,453.45,458.34,0
KLSE,20240209,1513.82,1514.72,1509.56,1512.28,0
KLX,20240209,69.65,70.04,69.38,69.92,0
KPX,20240209,1119.02,1134.85,1118.22,1133.7,0
KRX,20240209,96.89,98.63,95.75,98.55,0
KSX,20240209,597,599.74,595.2,599.52,0
KYX,20240209,46.19,46.36,45.71,46.34,0
LOWA,20240209,3,3,3,3,0
LOWC,20240209,4,4,4,4,0
LOWD,20240209,0.01,0.01,0.01,0.01,0
LOWE,20240209,56,56,56,56,0
LOWN,20240209,18,18,18,18,0
LOWQ,20240209,29,29,29,29,0
LOWS,20240209,19,19,19,19,0
LOWU,20240209,116,116,116,116,0
LOWV,20240209,4,4,4,4,0
M1DA,20240209,-17,-17,-17,-17,20900
M1DB,20240209,1,1,1,1,2800
M1DC,20240209,249,249,249,249,193700
M1DE,20240209,680,680,680,680,274200
M1DF,20240209,5,5,5,5,7200
M1DG,20240209,117,117,117,117,100400
M1DH,20240209,360,360,360,360,379100
M1DI,20240209,14,14,14,14,7800
M1DJ,20240209,-1,-1,-1,-1,3000
M1DK,20240209,23,23,23,23,6400
M1DL,20240209,-12,-12,-12,-12,333800
M1DM,20240209,-7,-7,-7,-7,3800
M1DN,20240209,162,162,162,162,207000
M1DO,20240209,4,4,4,4,10100
M1DP,20240209,39,39,39,39,50300
M1DQ,20240209,203,203,203,203,309500
M1DR,20240209,-4,-4,-4,-4,3100
